#event_id,pid,pt [GeV],eta,phi,E [GeV],mass [GeV],v_true
1435,11,207.119,0.724878,-2.37415,263.959,0.000511,0
1436,90,272.051,0.185777,2.29178,276.76,0.000510996,0
1436,11,272.051,0.185777,2.29178,276.76,0.000511,0
1437,90,299.356,0.897069,-1.73095,428.273,12.0425,0
1437,13,346.904,-0.669602,1.31611,427.624,0.10566,0
1438,90,302.839,0.0363925,0.804532,327.664,124.622,1
1438,11,51.7705,-1.00442,-2.55308,80.1556,0.000511,0
1439,90,276.698,-0.585771,1.17843,325.649,8.31274,0
1439,13,55.9087,-1.24096,2.95385,104.774,0.10566,0
1440,90,439.342,0.113049,-1.45441,442.361,13.5906,0
1440,13,423.185,-0.488906,1.60611,474.777,0.10566,0
1441,90,323.869,-0.510615,2.72298,367.371,16.1512,0
1441,11,55.3375,1.57416,-0.588778,139.28,0.000511,0
1442,90,310.94,0.765365,2.587,413.764,76.9554,1
1442,90,316.436,-1.0416,-2.35766,504.5,17.8783,0
1442,90,567.354,-0.169724,-0.168685,583.32,94.9195,0
1442,11,285.014,-0.2217,-0.0143049,292.047,0.000511,0
1443,90,252.365,-1.54442,-0.0525279,621.753,67.0515,0
1443,11,78.366,-1.24933,-1.95787,147.905,0.000511,0
1444,90,328.024,1.7191,3.10067,948.456,86.5298,1
1444,90,329.901,1.19515,-0.113005,594.937,3.36648,0
1444,11,329.22,1.19496,-0.112874,593.605,0.000511,0
1445,90,256.67,-1.00538,-0.356223,397.822,10.2208,0
1445,13,67.1224,-0.543218,-2.48151,77.2719,0.10566,0
1446,90,361.787,-0.179875,1.80169,368.206,20.1197,0
1446,11,130.446,-2.38251,-2.33122,712.522,0.000511,0
1447,90,346.575,0.460683,2.8853,427.027,186.79,1
1447,90,302.546,-0.778151,-1.0712,398.951,8.43592,0
1447,11,220.514,0.24858,2.6604,227.362,0.000511,0
1448,90,325.885,-0.0208016,-0.345286,326.288,14.707,0
1448,11,50.5245,2.3363,0.571073,263.726,0.000511,0
1449,90,332.745,0.258704,-0.142457,373.006,144.35,0
1449,90,273.031,0.131901,2.66852,283.86,68.7447,1
1449,11,106.472,0.516338,-2.52463,120.983,0.000511,0
1450,90,303.624,-1.13922,-2.87919,528.664,77.8531,1
1450,11,226.918,-2.38397,0.325217,1241.25,0.000511,0
1451,90,293.595,-1.99879,2.50349,1111.67,136.375,0
1451,90,309.824,-0.464858,-0.540608,351.309,71.7374,1
1451,11,119.867,-1.70741,2.10085,341.381,0.000511,0
1452,90,304.764,-1.72029,-3.05988,881.207,68.9242,0
1452,13,239.355,-1.57742,-0.103757,604.244,0.10566,0
1453,90,250.67,1.97379,-2.16675,924.533,95.7454,1
1453,90,308.072,1.76802,0.887165,930.988,63.4963,0
1453,11,237.121,1.802,0.859917,738.243,0.000511,0
1454,90,277.225,1.37158,-2.77983,583.868,52.3158,0
1454,13,199.232,0.713565,0.216455,252.144,0.10566,0
1455,90,259.065,-1.16756,0.541409,464.926,87.4111,0
1455,11,136.194,-0.978155,0.251562,206.712,0.000511,0
1456,90,281.528,-1.74925,2.49178,834.045,15.0582,0
1456,13,174.364,-0.479595,-0.19701,194.804,0.10566,0
1457,90,344.99,1.8326,-0.923625,1106.21,32.9918,0
1457,11,120.143,2.19336,2.41114,545.256,0.000511,0
1458,90,296.708,1.67509,2.75028,823.48,76.8538,1
1458,11,101.5,-0.17494,-0.207388,103.058,0.000511,0
1459,90,271.784,-0.133912,0.524601,276.692,36.8714,0
1459,90,331.273,-0.925799,-2.76069,491.653,88.2089,0
1459,11,283.861,-0.813552,-2.83142,383.097,0.000511,0
1460,90,374.23,-0.326435,-0.602661,394.554,12.8176,0
1460,90,379.133,-0.166105,2.21879,395.138,91.5949,0
1460,11,234.207,-0.226054,2.39894,240.217,0.000511,0
1461,90,251.079,0.17148,1.67037,293.912,146.532,1
1461,11,53.1444,0.691707,1.3041,66.3732,0.000511,0
1462,90,331.798,0.721574,0.819239,424.259,43.8187,0
1462,13,112.571,-0.0438099,-1.71824,112.679,0.10566,0
1463,90,254.778,-0.837731,2.43012,361.562,92.4913,0
1463,11,133.147,-1.08428,2.27929,219.389,0.000511,0
1464,90,408.372,1.42729,1.78743,899.952,7.77027,0
1464,90,416.222,-0.68493,-1.31854,524.059,81.1976,1
1464,11,404.877,1.42608,1.78634,891.259,0.000511,0
1465,90,369.614,-0.94847,2.76387,579.504,186.396,1
1465,90,364.586,0.887769,-0.351223,518.619,26.4268,0
1465,11,104.008,-1.39449,2.83942,222.623,0.000511,0
1466,90,254.893,0.928012,1.80776,373.261,19.3917,0
1466,90,290.841,0.75871,-1.17458,396.001,115.954,0
1466,11,154.352,0.974393,-1.07907,233.61,0.000511,0
1467,90,269.045,-1.09251,1.74749,453.493,80.8623,1
1467,11,67.7862,-1.74275,-2.31984,199.564,0.000511,0
1468,90,352.808,1.01217,0.560176,552.578,58.2674,0
1468,11,64.4858,1.38946,2.5369,137.416,0.000511,0
1469,90,288.832,-0.230834,-1.65726,298.082,30.0795,0
1469,11,122.276,-1.06881,1.44376,199.024,0.000511,0
1470,90,273.421,1.87714,1.5305,919.108,93.9595,0
1470,11,114.847,1.58217,1.52218,291.196,0.000511,0
1471,90,514.769,-0.849349,1.67746,712.828,36.7747,0
1471,13,143.246,0.475629,-0.924006,159.757,0.10566,0
1472,90,257.3,-1.06198,-1.26411,426.45,91.3477,0
1472,90,431.725,0.757257,1.90097,562.007,22.9438,0
1472,11,205.187,-0.832744,-1.27299,280.539,0.000511,0
1473,90,282.496,-0.859213,1.45297,393.348,0.000511012,0
1473,90,327.701,-0.249792,-1.77723,346.776,77.6184,0
1473,11,282.496,-0.859213,1.45297,393.348,0.000511,0
1474,90,386.556,-1.20015,-0.709942,704.508,79.5227,1
1474,90,556.533,-0.0920442,2.05456,570.158,112.782,0
1474,11,133.112,-1.93928,-1.47851,472.381,0.000511,0
1475,90,599.744,0.0412098,0.946016,601.774,42.7467,1
1475,13,337.215,-1.74184,-1.98651,991.924,0.10566,0
1476,90,376.32,-0.686124,0.562988,468.658,14.6651,0
1476,13,187.47,0.27142,-2.8574,194.418,0.10566,0
1477,90,329.059,0.835805,0.295509,470.041,132.963,0
1477,90,335.798,0.787537,-2.76697,457.056,102.451,0
1477,11,173.164,0.450951,0.274978,191.072,0.000511,0
1478,90,303.677,0.572776,1.52114,355.109,13.0771,1
1478,11,229.28,-1.78945,-2.62869,705.404,0.000511,0
1479,90,302.736,-0.502261,-1.61847,343.657,36.3315,0
1479,90,368.448,-0.0088352,1.48207,384.438,109.674,0
1479,11,76.3732,-2.38691,-2.32252,418.972,0.000511,0
1480,90,259.223,-1.05611,1.34879,427.541,91.048,0
1480,90,258.737,-0.167391,-1.74914,282.485,104.686,1
1480,11,155.935,-1.24952,1.19729,294.351,0.000511,0
1481,90,250.759,1.92202,-2.37885,880.204,92.9747,0
1481,11,130.287,1.52658,-2.27731,313.973,0.000511,0
1482,90,340.487,-1.46026,0.0217663,784.814,136.923,1
1482,90,309.457,-1.11471,3.00563,523.296,29.4026,0
1482,11,94.2722,-1.22947,-0.347871,174.963,0.000511,0
1483,90,310.891,-0.66428,-2.94027,390.561,81.1192,1
1483,90,338.325,-0.685293,0.0284618,420.926,0.0111926,0
1483,11,328.709,-0.685298,0.0284584,408.964,0.000511,0
1484,90,376.334,0.155301,-3.09575,389.29,80.4738,1
1484,13,267.205,-1.6468,-0.103829,719.184,0.10566,0
1485,90,288.232,0.665544,-1.94511,362.959,78.0857,1
1485,13,298.933,-1.54456,0.495901,732.285,0.10566,0
1486,90,793.168,-0.336848,0.432319,839.659,42.2821,0
1486,13,524.004,0.195634,-2.65115,534.063,0.10566,0
1487,90,416.317,1.47731,0.374745,978.47,191.818,0
1487,11,225.577,2.34382,-2.72119,1186.18,0.000511,0
1488,90,375.867,0.15608,-1.82033,386.741,69.4471,1
1488,13,48.7953,-1.69672,1.30924,137.586,0.10566,0
1489,90,268.253,0.356244,-1.62762,299.132,89.4147,0
1489,11,213.446,0.394939,-1.46155,230.31,0.000511,0
1490,90,293.579,-0.0926481,-1.70957,335.513,160.119,0
1490,13,210.023,0.659378,1.89035,257.359,0.10566,0
1491,90,296.735,0.180321,-1.85551,301.81,11.9653,0
1491,13,43.3055,-2.05755,1.50181,172.238,0.10566,0
1492,90,452.217,0.219397,1.50388,463.504,18.2538,0
1492,13,194.783,0.128916,-1.90498,196.404,0.10566,0
1493,90,355.411,1.25085,1.543,672.822,39.6344,0
1493,90,343.41,1.1852,-1.64575,614.401,15.9501,1
1493,13,50.6074,2.11983,0.170094,213.81,0.10566,0
1494,90,304.866,1.89664,0.118705,1042.09,85.1723,0
1494,13,260.666,1.66879,2.98252,716.079,0.10566,0
1495,90,264.82,0.303133,-1.25252,293.115,95.6184,0
1495,11,157.26,0.378155,-1.54346,168.639,0.000511,0
1496,90,313.796,0.0915959,-2.03807,323.696,74.0444,1
1496,11,65.3517,2.27602,-0.804669,321.549,0.000511,0
1497,90,346.966,-0.718403,0.098789,440.653,14.3566,1
1497,90,386.268,0.468354,3.08031,429.734,16.6158,0
1497,13,64.1757,-1.05247,-1.67116,103.123,0.10566,0
1498,90,262.557,-1.43262,1.39724,581.427,9.57944,0
1498,11,141.698,-1.31783,-2.30356,283.611,0.000511,0
1499,90,363.317,1.64877,1.49768,980.89,49.0426,1
1499,90,383.173,1.03059,-1.51224,611.323,85.4794,0
1499,13,48.7312,-0.891251,-0.0760229,69.4011,0.10566,0
1500,90,281.311,0.0864326,-2.49275,297.418,93.4289,0
1500,11,193.688,0.222453,-2.31496,198.501,0.000511,0
1501,90,281.075,-0.792676,-2.11465,374.629,19.8688,1
1501,13,81.3278,1.14425,-2.51262,140.638,0.10566,0
1502,90,423.957,1.16959,1.46908,752.515,77.3565,1
1502,11,131.481,0.553731,-2.00399,152.159,0.000511,0
1503,90,270.463,1.17097,-2.42475,478.322,15.5485,0
1503,90,339.572,0.213594,0.780517,374.42,139.785,0
1503,11,254.905,0.310288,0.567543,267.275,0.000511,0
1504,90,251.701,0.759906,-2.32868,334.871,67.7848,1
1504,13,261.107,-0.303676,0.847143,273.239,0.10566,0
1505,90,251.113,0.861952,0.854618,362.305,92.4293,0
1505,90,282.946,-0.200348,-2.24584,300.576,83.8498,1
1505,11,204.846,0.905771,0.690851,294.781,0.000511,0
1506,90,438.262,-1.2008,0.683233,794.656,30.4709,1
1506,90,836.4,0.704868,-2.77946,1082.75,252.4,0
1506,11,322.385,2.18125,0.121646,1445.93,0.000511,0
1507,90,345.501,-0.275341,1.58186,359.735,27.5198,0
1507,13,149.638,1.02814,-1.98549,235.943,0.10566,0
1508,90,335.494,0.131278,-2.73216,339.135,22.4717,0
1508,13,70.3872,-1.33921,1.03216,143.522,0.10566,0
1509,90,272.07,0.727781,-0.66525,359.239,91.6169,0
1509,11,189.922,0.815223,-0.473103,256.606,0.000511,0
1510,90,294.972,1.25026,-2.63482,571.843,128.766,1
1510,13,310.942,-0.508356,0.345054,351.992,0.10566,0
1511,90,346.641,-0.778462,-1.09717,464.39,82.0323,1
1511,13,150.911,-0.762259,1.3697,196.918,0.10566,0
1512,90,262.714,0.297406,3.13342,274.844,15.2848,1
1512,90,272.155,-1.30461,-0.0977856,538.53,0.000511013,0
1512,11,272.155,-1.30461,-0.0977856,538.53,0.000511,0
1513,90,305.743,-1.08219,-1.11846,509.093,78.8785,1
1513,90,313.083,-1.80402,2.04531,981.25,95.3903,0
1513,11,191.141,-1.58655,1.87483,486.596,0.000511,0
1514,90,336.619,-1.79745,-2.81876,1060.14,187.007,1
1514,90,307.3,-1.04195,0.783602,492.554,52.3897,0
1514,11,136.415,-1.82598,-2.23572,434.479,0.000511,0
1515,90,315.752,-1.71343,-1.18305,909.113,92.988,0
1515,11,253.215,-1.56848,-1.29025,634.018,0.000511,0
1516,90,328.334,1.17267,1.07542,587.35,84.9526,1
1516,90,362.574,1.36694,-2.05402,762.818,90.2724,0
1516,11,258.176,1.38084,-1.89787,545.991,0.000511,0
1517,90,271.087,-0.455239,1.41842,327.797,132.858,0
1517,11,88.4565,-1.04995,1.55255,141.861,0.000511,0
1518,90,391.648,-0.0575485,-1.48779,393.716,33.3959,0
1518,13,189.4,1.84342,1.49663,613.313,0.10566,0
1519,90,319.019,-1.2777,-1.65093,617.453,27.7107,0
1519,13,122.516,0.620561,1.60138,146.873,0.10566,0
1520,90,362.204,0.354168,-0.0401698,388.884,53.694,0
1520,13,111.777,-2.32164,-3.11818,575.125,0.10566,0
1521,90,270.397,-0.735481,-2.02702,355.06,75.7387,1
1521,11,93.1207,-1.8809,1.35644,312.507,0.000511,0
1522,90,256.626,-1.78149,2.07864,783.619,0.00051092,0
1522,11,256.626,-1.78149,2.07864,783.619,0.000511,0
1523,90,562.559,-1.61112,-1.41288,1465.01,15.8474,0
1523,13,546.336,-0.665091,1.62071,671.691,0.10566,0
1524,90,285.959,-1.20167,2.71852,524.418,78.601,1
1524,11,300.543,-2.41813,-0.439435,1700.15,0.000511,0
1525,90,260.156,1.66309,-1.78083,716.681,90.8874,1
1525,13,118.098,0.381573,0.982031,126.8,0.10566,0
1526,90,335.067,0.12011,-1.49084,346.845,80.0286,1
1526,13,248.47,-1.61648,1.42369,650.237,0.10566,0
1527,90,265.723,-0.187592,-2.22141,288.76,101.287,0
1527,13,41.2599,2.12191,1.91449,174.672,0.10566,0
1528,90,417.057,1.02922,-0.976234,664.401,90.9273,0
1528,90,430.595,1.72682,2.12947,1254.61,120.097,0
1528,11,319.09,1.05589,-1.08904,514.12,0.000511,0
1529,90,257.686,0.0758879,-1.59347,276.726,98.9546,0
1529,11,144.765,-0.224083,-1.44801,148.415,0.000511,0
1530,90,267.423,0.412711,-2.09618,323.306,141.855,0
1530,13,196.243,-0.943241,1.1074,290.209,0.10566,0
1531,90,255.791,0.507875,1.51251,299.419,76.4496,1
1531,11,119.653,-0.704052,-1.75453,150.554,0.000511,0
1532,90,279.378,-0.941285,-0.32809,420.829,83.0304,1
1532,90,345.962,-0.394713,2.71959,384.478,92.1819,0
1532,11,186.526,-0.238546,2.51785,191.858,0.000511,0
1533,90,288.564,1.01695,0.322754,458.22,80.5273,1
1533,90,370.317,-0.777156,-2.84938,489.461,39.1845,0
1533,11,55.1252,-0.585876,-1.40458,64.8598,0.000511,0
1534,90,345.943,-1.39696,0.438884,745.687,73.1978,1
1534,11,153.501,0.96,2.78696,229.836,0.000511,0
1535,90,314.274,-0.395481,-2.56758,347.572,75.948,1
1535,11,58.6642,2.4435,0.477785,340.255,0.000511,0
1536,90,320.341,0.602776,1.04775,381.539,30.467,0
1536,11,168.187,-2.39592,2.95804,930.859,0.000511,0
1537,90,351.055,-0.654481,-2.05159,444.022,114.657,0
1537,11,120.367,-1.96767,0.441683,438.967,0.000511,0
1538,90,316.576,-1.90888,-0.834026,1091.34,18.0305,0
1538,13,74.8582,-2.14124,1.85074,322.919,0.10566,0
1539,90,283.637,-0.93941,-0.149144,418.639,17.5902,0
1539,90,311.408,-1.95319,2.9931,1122.95,81.7465,1
1539,13,50.0038,2.27415,2.34967,245.582,0.10566,0
1540,90,257.488,-1.81653,0.590158,814.011,44.9662,0
1540,13,227.367,-1.69701,-2.5857,641.273,0.10566,0
1541,90,355.47,-0.105794,-1.09394,364.142,69.4356,0
1541,13,46.9043,-1.3389,-0.419112,95.6135,0.10566,0
1542,90,309.312,1.57362,0.286703,782.419,81.7872,0
1542,11,52.8801,2.45325,2.67065,309.668,0.000511,0
1543,90,339.72,-1.4356,0.528881,758.33,79.021,1
1543,13,274.788,-2.24185,-2.50915,1307.58,0.10566,0
1544,90,519.209,-0.818889,2.63614,703.298,8.81458,0
1544,13,335.375,-2.16126,-0.644263,1475.19,0.10566,0
1545,90,277.162,0.456612,2.16255,317.534,82.7559,1
1545,13,67.0967,0.177742,-2.43287,68.1595,0.10566,0
1546,90,260.76,-1.06334,1.69913,429.596,77.1786,1
1546,90,358.291,0.875274,-2.42766,505.04,22.8255,0
1546,11,39.7422,0.00076147,-0.198138,39.7422,0.000511,0
1547,90,356.523,0.837305,0.367385,494.464,73.4847,1
1547,90,439.961,0.683199,-2.20362,546.851,13.0334,0
1547,13,140.206,2.35086,2.16735,742.381,0.10566,0
1548,90,266.907,1.49413,-1.97172,624.649,11.1305,1
1548,90,268.31,-0.225122,1.15712,290.564,93.4168,0
1548,11,196.196,-0.329713,1.34028,206.958,0.000511,0
1549,90,339.768,-1.52762,-1.87052,823.684,82.2879,1
1549,13,277.417,1.86979,1.38367,921.178,0.10566,0
1550,90,347.503,0.5172,1.89965,433.235,177.896,1
1550,90,553.748,-1.56855,-1.24767,1395.81,160.129,0
1550,11,57.0567,-0.704791,-2.98695,71.824,0.000511,0
1551,90,331.794,1.3708,-2.87868,699.229,72.0463,1
1551,13,194.917,-0.452219,0.533059,215.189,0.10566,0
1552,90,251.989,-0.932307,-2.02873,385.345,108.791,0
1552,11,55.4197,-0.858078,-1.27569,77.1054,0.000511,0
1553,90,307.59,-1.7167,-2.55866,887.468,81.9547,1
1553,13,266.149,0.784477,0.577507,352.33,0.10566,0
1554,90,416.486,-0.129875,-0.913981,425.71,69.4729,1
1554,90,411.859,-0.998471,2.70185,635.079,19.0501,0
1554,13,73.972,2.10397,0.536105,307.746,0.10566,0
1555,90,279.741,1.74217,-0.067318,826.753,77.4231,1
1555,90,306.289,-0.010696,3.10212,306.307,0.000510981,0
1555,11,306.289,-0.010696,3.10212,306.307,0.000511,0
1556,90,259.165,-1.5588,0.00706241,647.972,78.6049,1
1556,11,116.681,-0.798188,-3.03613,155.866,0.000511,0
1557,90,470.221,1.46956,1.54256,1079.87,89.1916,0
1557,90,477.878,-0.357954,-1.59228,514.87,78.6851,1
1557,11,307.547,1.3458,1.62816,630.714,0.000511,0
1558,90,355.571,1.6304,-2.74756,943.106,31.4962,0
1558,13,263.039,1.36207,0.632082,547.174,0.10566,0
1559,90,974.308,0.426098,0.0352969,1178.66,506.88,1
1559,90,761.287,-0.691466,3.04469,989.076,273.011,0
1559,11,89.8016,1.50423,2.54507,212.061,0.000511,0
1560,90,273.958,-1.53719,-1.4046,671.242,78.7627,1
1560,13,41.5675,-0.855991,1.51094,57.7492,0.10566,0
1561,90,261.553,1.21851,0.833942,487.049,76.7025,1
1561,13,229.575,1.07499,-2.02517,375.499,0.10566,0
1562,90,279.52,1.98068,-1.13375,1035.07,76.7983,1
1562,13,212.508,1.14966,2.03602,369.114,0.10566,0
1563,90,297.733,0.398798,1.41322,332.726,84.8548,1
1563,13,64.375,1.81653,-2.21862,203.202,0.10566,0
1564,90,351.052,-0.847723,-0.578097,502.244,130.744,0
1564,13,155.182,-0.831345,2.838,211.969,0.10566,0
1565,90,273.531,0.49395,1.96594,316.624,75.1171,1
1565,13,211.787,-0.521386,-1.21994,241.232,0.10566,0
1566,90,294.278,-1.7041,2.15255,838.812,74.3656,1
1566,11,116.49,-1.7873,-2.10873,357.668,0.000511,0
1567,90,811.265,0.257765,0.634461,842.551,83.8729,0
1567,90,883.948,0.633046,-2.43532,1081.8,177.981,0
1567,11,463.418,0.61085,-2.48022,552.599,0.000511,0
1568,90,257.646,1.7636,-1.63385,773.639,11.2923,0
1568,90,267.576,0.635699,1.50927,331.211,71.1155,1
1568,11,252.837,1.76223,-1.63386,758.142,0.000511,0
1569,90,278.977,-0.698092,2.47612,357.512,74.0436,1
1569,13,200.747,2.36058,-0.415499,1073.14,0.10566,0
1570,90,252.068,0.951609,-0.17962,379.223,55.9218,0
1570,11,57.0092,0.816081,2.06193,77.0702,0.000511,0
1571,90,271.364,1.51109,0.447063,649.686,79.4891,1
1571,13,205.027,0.844038,-2.59641,282.497,0.10566,0
1572,90,271.659,0.0996953,-2.09501,307.984,142.546,0
1572,11,85.79,0.0496387,-1.47308,85.8958,0.000511,0
1573,90,517.875,-0.151275,-1.04752,537.077,118.632,0
1573,90,527.874,-0.843605,2.15303,727.302,16.4053,1
1573,11,28.4954,0.512687,0.302137,32.3232,0.000511,0
1574,90,283.997,-0.174538,-0.311527,302.461,91.358,0
1574,90,321.743,0.279346,-3.00069,334.73,15.3346,0
1574,11,151.275,-0.234295,-0.0136705,155.446,0.000511,0
1575,90,288.387,1.40875,-0.0600607,629.305,72.4747,1
1575,13,186.97,0.0782905,-2.87631,187.543,0.10566,0
1576,90,282.606,0.112958,1.67408,284.691,12.6205,0
1576,13,184.59,-0.0597271,-1.75964,184.919,0.10566,0
1577,90,342.399,-0.212489,-2.72699,357.37,71.4324,0
1577,90,418.422,-1.68064,0.361403,1164.68,75.6151,1
1577,11,63.8086,-2.28682,-2.25399,317.293,0.000511,0
1578,90,258.884,1.96205,-0.418472,942.087,75.8507,1
1578,13,89.8265,-0.481705,0.688514,100.451,0.10566,0
1579,90,408.989,-1.48089,-1.29788,962.013,176.696,0
1579,90,369.795,-1.70222,1.75065,1048.81,39.4807,0
1579,11,220.789,-1.3246,-1.16906,444.516,0.000511,0
1580,90,352.278,0.422075,-3.10738,394.271,88.8666,0
1580,11,230.815,0.556412,3.06484,267.475,0.000511,0
1581,90,332.51,1.35417,-0.772822,687.224,20.5528,0
1581,90,453.626,0.224307,1.95181,511.052,211.825,1
1581,11,156.569,0.352382,1.36518,166.391,0.000511,0
1582,90,305.814,-0.294323,0.821021,343.341,126.581,0
1582,13,225.023,-1.30716,-1.43548,446.249,0.10566,0
1583,90,416.492,-1.15593,-1.63108,731.626,80.8644,1
1583,13,188.529,0.549331,1.52239,217.698,0.10566,0
1584,90,297.09,-0.655828,-1.29987,374.891,92.4886,0
1584,90,383.731,1.46715,2.02616,877.674,48.4713,0
1584,11,187.029,-0.4444,-1.14947,205.803,0.000511,0
1585,90,287.207,-0.0501813,2.92088,294.984,65.7249,1
1585,13,203.078,1.457,-0.276042,459.563,0.10566,0
1586,90,313.212,-0.932437,-0.236957,459.658,10.9483,0
1586,13,117.324,-1.1279,2.78228,200.206,0.10566,0
1587,90,363.014,0.292512,-1.9551,379.093,18.2094,1
1587,90,381.993,1.60954,1.17115,997.337,89.9144,0
1587,11,197.069,1.55501,0.94299,487.382,0.000511,0
1588,90,264.632,1.07458,-0.533788,434.122,35.0826,0
1588,13,231.454,-2.00936,2.53104,878.674,0.10566,0
1589,90,388.569,0.195756,-2.05308,396.529,19.7249,0
1589,90,446.609,1.35251,1.01197,924.534,77.3948,1
1589,11,49.7721,-1.1406,2.82708,85.8141,0.000511,0
1590,90,439.082,-0.68395,0.413066,547.377,40.8932,0
1590,13,171.319,-1.21797,-2.84432,314.896,0.10566,0
1591,90,257.817,0.289794,-1.79807,268.718,0.170595,0
1591,90,307.576,-0.411166,1.3824,339.834,62.9996,0
1591,11,224.762,0.289977,-1.79789,234.279,0.000511,0
1592,90,260.561,-1.09377,-0.756077,433.82,32.601,0
1592,13,100.472,0.778839,-2.89356,132.516,0.10566,0
1593,90,257.677,0.4889,-0.567681,289.227,8.86631,0
1593,13,193.572,1.51535,2.28427,461.74,0.10566,0
1594,90,476.58,-0.442901,-1.60297,539.782,129.197,0
1594,90,587.445,-0.625566,1.31381,706.203,4.91488,0
1594,11,585.541,-0.625404,1.31361,703.834,0.000511,0
1595,90,406.247,0.796593,-0.142347,553.421,111.351,0
1595,90,409.756,0.506303,2.9372,467.62,62.6338,1
1595,11,227.123,0.965857,-0.0941783,341.558,0.000511,0
1596,90,323.937,-1.07989,-2.24094,537.73,78.9636,1
1596,90,335.293,-1.40277,0.916577,728.614,90.6602,0
1596,11,58.5085,0.346061,-1.75746,62.047,0.000511,0
1597,90,342.982,-1.92663,-0.942059,1213.53,163.266,0
1597,11,195.268,-1.77585,-0.887576,593.088,0.000511,0
1598,90,430.02,0.0311365,1.58704,432.831,47.397,0
1598,13,333.812,-1.11349,-1.37996,563.039,0.10566,0
1599,90,268.037,-0.502609,-0.479458,331.439,135.2,0
1599,90,328.256,-0.858303,2.31951,457.461,25.0673,0
1599,11,91.1828,-0.224575,-0.148081,93.4918,0.000511,0
1600,90,470.823,-1.61662,-0.897352,1235.68,91.4465,0
1600,90,610.318,-0.398359,2.44072,659.591,16.3889,0
1600,11,348.079,-1.68935,-0.826531,974.722,0.000511,0
1601,90,490.486,0.964102,2.9374,740.006,70.4001,0
1601,90,509.774,0.25502,-0.396049,526.544,10.4464,1
1601,13,51.8569,-1.0548,0.352767,83.481,0.10566,0
1602,90,329.384,-0.516644,3.12363,374.594,14.0446,1
1602,13,45.344,0.482657,-0.0123637,50.7291,0.10566,0
1603,90,273.313,1.98065,0.837796,1009.27,0.000510928,0
1603,11,273.313,1.98065,0.837796,1009.27,0.000511,0
1604,90,250.856,-0.589567,-1.71587,307.766,85.2256,0
1604,13,137.108,-1.52971,1.42228,331.351,0.10566,0
1605,90,257.618,-0.267572,-1.94634,278.719,80.3166,1
1605,13,121.684,-0.816272,1.4851,164.524,0.10566,0
1606,90,331.175,1.59682,-1.4863,854.757,79.0125,1
1606,90,441.876,1.13202,1.57367,758.92,59.8107,0
1606,11,68.014,-1.0759,-2.40144,111.326,0.000511,0
1607,90,292.471,0.40947,0.948236,332.291,98.571,0
1607,90,344.414,0.80609,-2.4451,464.515,43.1885,0
1607,11,156.229,0.576865,1.1378,182.952,0.000511,0
1608,90,295.476,0.285453,1.05539,307.778,10.5875,0
1608,13,145.453,0.0504768,-2.67389,145.638,0.10566,0
1609,90,256.716,-0.045075,2.71599,280.718,112.983,0
1609,11,173.97,0.243401,2.819,179.149,0.000511,0
1610,90,511.28,-1.07555,0.85662,836.748,13.5912,0
1610,90,511.987,0.703744,-2.2923,657.325,131.25,1
1610,11,244.666,0.489917,-2.2623,274.62,0.000511,0
1611,90,254.007,0.364524,-1.72212,272.044,22.9828,0
1611,13,47.6844,0.59023,0.599478,56.2344,0.10566,0
1612,90,301.743,-1.06521,0.951233,489.834,9.46412,0
1612,11,59.2376,-2.3775,-1.5909,321.978,0.000511,0
1613,90,330.999,0.194134,2.32991,343.002,62.5216,0
1613,13,88.1337,0.114175,-1.01591,88.7088,0.10566,0
1614,90,324.553,0.846278,-1.32193,456.685,89.2599,0
1614,11,204.085,0.861583,-1.11094,284.638,0.000511,0
1615,90,299.471,1.03813,1.34575,481.247,71.7694,1
